# BPmag  e_BPmag  RPmag  e_RPmag  Gmag  e_Gmag  GABS  e_GABS
1.530979999999999919e+01 3.276123231043118374e-03 1.229069999999999929e+01 9.223071695548759217e-04 1.420350000000000001e+01 8.607898012415465686e-04 1.114560470330584430e+01 7.379472725733014250e-03
1.423559999999999981e+01 2.599765342528074889e-03 1.150960000000000072e+01 1.120717596176674024e-03 1.271870000000000012e+01 5.812686039788422191e-04 9.312667523966483785e+00 2.788749129101396329e-03
2.008149999999999835e+01 6.341939252336448174e-02 1.591130000000000067e+01 2.705219882895228307e-03 1.736649999999999849e+01 8.843259268912490164e-04 1.422396354287949904e+01 1.018823669322504663e-02
9.992399999999999949e+00 1.217224601448462906e-03 8.818199999999999150e+00 8.168740689468376994e-04 9.483399999999999608e+00 3.139020194573340907e-04 6.267638756796197086e+00 2.050550198088949699e-02
2.099820000000000064e+01 1.114722792607802798e-01 1.661009999999999920e+01 4.963836693640560904e-03 1.810249999999999915e+01 1.685905498361826545e-03 1.431955070826855447e+01 2.215585275261900550e-02
1.796880000000000166e+01 1.176061525129982674e-02 1.467149999999999999e+01 2.745997622600470332e-03 1.598949999999999960e+01 9.996869475545080118e-04 1.224281959731621683e+01 7.036908656139492270e-03
1.725720000000000098e+01 1.067800944138473478e-02 1.407530000000000037e+01 1.558068450886130208e-03 1.537250000000000050e+01 6.299659412007032212e-04 1.201684336926463281e+01 4.102599743688294283e-03
1.516520000000000046e+01 1.478464534226615933e-03 1.525150000000000006e+01 1.623657843577089614e-03 1.518459999999999965e+01 6.431613679041305043e-04 1.205072364797236872e+01 3.107009088087221097e-03
1.468190000000000062e+01 2.734861460957178567e-03 1.214700000000000024e+01 1.479693632795464273e-03 1.330310000000000059e+01 7.446572110504512268e-04 9.665093162277024419e+00 2.199972557417153793e-03
1.591690000000000005e+01 2.282644801850099679e-03 1.284099999999999930e+01 8.985533633474576589e-04 1.415199999999999925e+01 2.134048784322974991e-03 1.096554305454659151e+01 1.905479425667020235e-02
1.572669999999999924e+01 3.475813938598456675e-03 1.287410000000000032e+01 9.742296717692872912e-04 1.410030000000000072e+01 8.089376983713063383e-04 1.090950557727663472e+01 2.571409379497377728e-03
